"","treeid","tree_id","location","stand","plotid","plot_id","growth","layer","onplot","x_m","y_m","dbh_mm","decay","species","sp_group_dist","sp_type","treetype","status","status_re","layer_re","growth_re","lat","lng","lord","date","date_re","SPCD","wood_density_gcm3_Forrester","wood_density_zanne_2009_gcm3","wood_density_gcm3","SLA_cm2g_mean"
"90","ALB_CUR_001_1_114",62751,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_1",5,0,12,3,6.52,-17.227,515,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3609147112,19.8664328627,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"91","ALB_CUR_001_1_115",62752,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_1",5,1,11,3,8.18,-18.295,506,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3609147112,19.8664328627,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"92","ALB_CUR_001_1_116",62753,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_1",5,1,11,3,2.871,-17.942,549,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3609147112,19.8664328627,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"93","ALB_CUR_001_1_117",62754,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_1",5,1,11,3,3.534,-21.116,473,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3609147112,19.8664328627,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"94","ALB_CUR_001_2_001",62755,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,1,-1.116,-1.802,169,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,11,-1,-1,42.3606325517,19.8656093808,"dead",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"95","ALB_CUR_001_2_002",62756,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,1,5.606,-1.963,457,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"96","ALB_CUR_001_2_003",62757,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,1,3.424,0.725,232,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"97","ALB_CUR_001_2_006",62760,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,1,-6.596,3.815,118,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,11,-1,-1,42.3606325517,19.8656093808,"dead",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"98","ALB_CUR_001_2_007",62761,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,-1.462,-8.099,689,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"99","ALB_CUR_001_2_008",62762,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,-3.135,-11.708,488,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"100","ALB_CUR_001_2_009",62763,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,-9.89,-11.7,728,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"101","ALB_CUR_001_2_010",62764,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,3,-4.487,-19.624,626,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"102","ALB_CUR_001_2_012",62766,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,13,2,-12.486,-5.134,63,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"103","ALB_CUR_001_2_013",62767,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,13,2,-15.425,-3.689,73,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"104","ALB_CUR_001_2_014",62768,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,3,-17.515,-7.442,600,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"105","ALB_CUR_001_2_016",62770,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,13,3,-17.955,-8.032,81,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"106","ALB_CUR_001_2_017",62771,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,13,3,-18.06,-7.718,99,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"107","ALB_CUR_001_2_018",62772,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,-13.564,-1.851,564,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"108","ALB_CUR_001_2_019",62773,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,13,2,-15.676,-0.876,66,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"109","ALB_CUR_001_2_020",62774,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,13,2,-14.696,-1.262,60,-1,"Acer platanoides","Acer","broadleaved","0",1,1,13,0,42.3606325517,19.8656093808,"live",2016,2021,"ACEPLA",0.51,0.5165,0.516,241
"110","ALB_CUR_001_2_022",62776,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,13,2,-14.555,2.572,79,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,11,-1,-1,42.3606325517,19.8656093808,"dead",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"111","ALB_CUR_001_2_023",62777,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,-12.833,1.31,419,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"112","ALB_CUR_001_2_024",62778,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,-7.079,-5.278,408,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"113","ALB_CUR_001_2_025",62779,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,13,2,-8.85,-4.37,109,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"114","ALB_CUR_001_2_026",62780,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,-9.173,-3.803,568,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"115","ALB_CUR_001_2_028",62782,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,-8.952,-6.254,295,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"116","ALB_CUR_001_2_030",62784,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,2,-8.824,3.806,137,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"117","ALB_CUR_001_2_031",62785,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,2,-9.68,3.052,100,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"118","ALB_CUR_001_2_032",62786,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,2,-10.663,3.709,111,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,11,-1,-1,42.3606325517,19.8656093808,"dead",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"119","ALB_CUR_001_2_033",62787,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,2,-11.009,4.7,115,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,2,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"120","ALB_CUR_001_2_034",62788,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,11,2,-10.648,5.402,208,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"121","ALB_CUR_001_2_035",62789,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,11,2,-6.664,5.975,148,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"122","ALB_CUR_001_2_036",62790,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,-7.173,5.966,187,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"123","ALB_CUR_001_2_037",62791,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,2,-8.68,6.51,126,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"124","ALB_CUR_001_2_038",62792,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,13,2,-9.41,6.523,112,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"125","ALB_CUR_001_2_039",62793,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,11,2,-9.228,6.829,130,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"126","ALB_CUR_001_2_040",62794,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,-9.313,6.31,184,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"127","ALB_CUR_001_2_041",62795,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,-10.188,7.121,184,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"128","ALB_CUR_001_2_043",62797,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,-12.766,8.556,200,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"129","ALB_CUR_001_2_044",62798,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,11,2,-12.981,8.687,129,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"130","ALB_CUR_001_2_045",62799,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,2,-13.23,8.709,150,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,11,-1,-1,42.3606325517,19.8656093808,"dead",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"131","ALB_CUR_001_2_047",62801,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,2,-16.183,6.601,92,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,2,13,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"132","ALB_CUR_001_2_048",62802,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,3,-18.658,4.374,324,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"133","ALB_CUR_001_2_049",62803,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,-13.489,10.397,284,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"134","ALB_CUR_001_2_050",62804,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,11,2,-14.092,10.677,129,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"135","ALB_CUR_001_2_051",62805,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,3,-13.139,12.6,199,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"136","ALB_CUR_001_2_053",62807,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,3,-16.052,13.243,176,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"137","ALB_CUR_001_2_055",62809,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,3,-15.699,13.89,435,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"138","ALB_CUR_001_2_056",62810,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,3,-12.627,14.019,200,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"139","ALB_CUR_001_2_057",62811,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,11,2,-8.161,9.933,272,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"140","ALB_CUR_001_2_058",62812,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,-8.366,13.257,184,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"141","ALB_CUR_001_2_059",62813,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,-9.814,14.144,223,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"142","ALB_CUR_001_2_060",62814,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,-9.349,14.755,228,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"143","ALB_CUR_001_2_061",62815,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,11,2,-7.126,13.384,134,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"144","ALB_CUR_001_2_062",62816,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,13,2,-6.717,13.256,101,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"145","ALB_CUR_001_2_063",62817,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,13,2,-3.114,8.602,94,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"146","ALB_CUR_001_2_065",62819,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,-1.962,11.083,679,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"147","ALB_CUR_001_2_066",62820,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,2,-2.259,11.611,136,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"148","ALB_CUR_001_2_067",62821,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,2,-2.312,11.894,187,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"149","ALB_CUR_001_2_068",62822,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,13,2,-3.914,14.27,67,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"150","ALB_CUR_001_2_069",62823,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,11,2,-4.59,15.146,178,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"151","ALB_CUR_001_2_070",62824,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,11,2,-3.108,16.972,191,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"152","ALB_CUR_001_2_071",62825,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,2,-5.712,16.868,116,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,15,-1,-1,42.3606325517,19.8656093808,"dead",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"153","ALB_CUR_001_2_073",62827,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,3,-4.506,18.795,196,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"154","ALB_CUR_001_2_074",62828,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,3,-5.117,18.738,117,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"155","ALB_CUR_001_2_075",62829,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,11,3,-6.659,18.535,147,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"156","ALB_CUR_001_2_079",62833,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,3,0.097,21.2,85,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,2,13,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"157","ALB_CUR_001_2_081",62835,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,3,2.253,20.305,190,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"158","ALB_CUR_001_2_082",62836,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,2,2.021,16.345,147,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,15,-1,-1,42.3606325517,19.8656093808,"dead",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"159","ALB_CUR_001_2_084",62838,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,2,2.644,15.212,96,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"160","ALB_CUR_001_2_085",62839,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,6.253,8.867,392,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"161","ALB_CUR_001_2_087",62841,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,7.64,9.032,540,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"162","ALB_CUR_001_2_088",62842,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,9.051,10.642,576,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"163","ALB_CUR_001_2_089",62843,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,11,3,9.52,18.83,605,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"164","ALB_CUR_001_2_090",62844,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,3,9.138,18.886,435,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"165","ALB_CUR_001_2_091",62845,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,99,3,8.601,19.103,83,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,99,NA,-1,42.3606325517,19.8656093808,"dead",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"166","ALB_CUR_001_2_092",62846,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,13,3,15.254,13.919,115,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"167","ALB_CUR_001_2_095",62849,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,1,6.821,4.16,420,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"168","ALB_CUR_001_2_096",62850,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,1,7.484,2.59,711,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"169","ALB_CUR_001_2_097",62851,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,8.384,3.512,324,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"170","ALB_CUR_001_2_098",62852,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,14.058,0.236,739,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"171","ALB_CUR_001_2_099",62853,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,15.48,-0.792,430,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"172","ALB_CUR_001_2_101",62855,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,14.368,-2.962,393,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"173","ALB_CUR_001_2_103",62857,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,13,2,15.392,-3.656,102,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,3,13,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"174","ALB_CUR_001_2_106",62860,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,3,17.662,5.816,150,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"175","ALB_CUR_001_2_107",62861,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,3,18.896,1.474,168,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"176","ALB_CUR_001_2_108",62862,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,3,18.992,0.418,135,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,11,-1,-1,42.3606325517,19.8656093808,"dead",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"177","ALB_CUR_001_2_109",62863,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,0,12,3,20.968,1.629,193,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"178","ALB_CUR_001_2_110",62864,"Prokletije Mountains","Curraj i Eperm","ALB_CUR_001_2",6,1,11,2,14.171,-5.925,487,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.3606325517,19.8656093808,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
